"","Country","Quarter","GDP_USD_Millions"
"6862","IDN","1990-Q1",680008.584961
"6863","IDN","1990-Q2",698957.711631
"6864","IDN","1990-Q3",709229.392
"6865","IDN","1990-Q4",723058.694366
"6866","IDN","1991-Q1",757379.016768
"6867","IDN","1991-Q2",783773.861446
"6868","IDN","1991-Q3",802530.152996
"6869","IDN","1991-Q4",822416.074782
"6870","IDN","1992-Q1",838933.707136
"6871","IDN","1992-Q2",849617.096839
"6872","IDN","1992-Q3",867786.605599
"6873","IDN","1992-Q4",853572.155378
"6874","IDN","1993-Q1",842136.789486
"6875","IDN","1993-Q2",835231.671532
"6876","IDN","1993-Q3",856455.719902
"6877","IDN","1993-Q4",887267.203045
"6878","IDN","1994-Q1",907326.447889
"6879","IDN","1994-Q2",942470.090459
"6880","IDN","1994-Q3",950484.697158
"6881","IDN","1994-Q4",955973.018331
"6882","IDN","1995-Q1",1011088.824305
"6883","IDN","1995-Q2",1034729.128922
"6884","IDN","1995-Q3",1042764.447957
"6885","IDN","1995-Q4",1061894.339813
"6886","IDN","1996-Q1",1085916.903825
"6887","IDN","1996-Q2",1125314.486025
"6888","IDN","1996-Q3",1149749.557018
"6889","IDN","1996-Q4",1193165.663827
"6890","IDN","1997-Q1",1185550.906279
"6891","IDN","1997-Q2",1204451.91371
"6892","IDN","1997-Q3",1231617.748784
"6893","IDN","1997-Q4",1229745.793824
"6894","IDN","1998-Q1",1141628.366091
"6895","IDN","1998-Q2",1056303.234791
"6896","IDN","1998-Q3",1052133.603919
"6897","IDN","1998-Q4",1031575.822684
"6898","IDN","1999-Q1",1103595.758751
"6899","IDN","1999-Q2",1101783.579852
"6900","IDN","1999-Q3",1090996.084817
"6901","IDN","1999-Q4",1067607.139072
"6902","IDN","2000-Q1",1068406.825026
"6903","IDN","2000-Q2",1041154.091601
"6904","IDN","2000-Q3",1058426.858746
"6905","IDN","2000-Q4",1091723.059148
"6906","IDN","2001-Q1",1100302.212694
"6907","IDN","2001-Q2",1126329.256164
"6908","IDN","2001-Q3",1134136.866002
"6909","IDN","2001-Q4",1154433.080693
"6910","IDN","2002-Q1",1169755.533521
"6911","IDN","2002-Q2",1187493.602002
"6912","IDN","2002-Q3",1207216.483439
"6913","IDN","2002-Q4",1226831.995092
"6914","IDN","2003-Q1",1251347.434476
"6915","IDN","2003-Q2",1270129.4959
"6916","IDN","2003-Q3",1290754.294747
"6917","IDN","2003-Q4",1309529.261271
"6918","IDN","2004-Q1",1335991.451153
"6919","IDN","2004-Q2",1363308.559131
"6920","IDN","2004-Q3",1388013.847185
"6921","IDN","2004-Q4",1436767.321174
"6922","IDN","2005-Q1",1461592.491478
"6923","IDN","2005-Q2",1488950.294999
"6924","IDN","2005-Q3",1519489.739598
"6925","IDN","2005-Q4",1552995.632221
"6926","IDN","2006-Q1",1586323.934616
"6927","IDN","2006-Q2",1619788.138886
"6928","IDN","2006-Q3",1657517.112559
"6929","IDN","2006-Q4",1689809.892195
"6930","IDN","2007-Q1",1736401.946954
"6931","IDN","2007-Q2",1775163.913018
"6932","IDN","2007-Q3",1809497.691717
"6933","IDN","2007-Q4",1833365.018548
"6934","IDN","2008-Q1",1884408.155261
"6935","IDN","2008-Q2",1920285.116992
"6936","IDN","2008-Q3",1960029.570002
"6937","IDN","2008-Q4",1968517.025746
"6938","IDN","2009-Q1",1999981.811015
"6939","IDN","2009-Q2",1996567.242086
"6940","IDN","2009-Q3",2001197.380518
"6941","IDN","2009-Q4",1996282.013857
"6942","IDN","2010-Q1",1981762.954206
"6943","IDN","2010-Q2",1985383.226959
"6944","IDN","2010-Q3",2004779.024272
"6945","IDN","2010-Q4",2042188.919314
"6946","IDN","2011-Q1",2093658.083711
"6947","IDN","2011-Q2",2150269.775872
"6948","IDN","2011-Q3",2202036.855341
"6949","IDN","2011-Q4",2238548.767073
"6950","IDN","2012-Q1",2280768.958772
"6951","IDN","2012-Q2",2322710.998609
"6952","IDN","2012-Q3",2367397.381214
"6953","IDN","2012-Q4",2409785.230455
"6954","IDN","2013-Q1",2452282.118442
"6955","IDN","2013-Q2",2490515.226857
"6956","IDN","2013-Q3",2534558.686606
"6957","IDN","2013-Q4",2580198.591601
"6958","IDN","2014-Q1",2622504.115241
"6959","IDN","2014-Q2",2669116.333491
"6960","IDN","2014-Q3",2712630.36929
"6961","IDN","2014-Q4",2748085.927996
"6962","IDN","2015-Q1",2783576.793988
"6963","IDN","2015-Q2",2829536.482378
"6964","IDN","2015-Q3",2870726.570896
"6965","IDN","2015-Q4",2908800.122482
"6966","IDN","2016-Q1",2941466.983247
"6967","IDN","2016-Q2",2999031.359307
"6968","IDN","2016-Q3",3056577.884714
"6969","IDN","2016-Q4",3130205.231116
"6970","IDN","2017-Q1",3220629.815561
"6971","IDN","2017-Q2",3300549.614499
"6972","IDN","2017-Q3",3391877.098563
"6973","IDN","2017-Q4",3488108.47933
"6974","ISR","1995-Q1",106658.362768
"6975","ISR","1995-Q2",109266.945453
"6976","ISR","1995-Q3",110794.679668
"6977","ISR","1995-Q4",112020.782237
"6978","ISR","1996-Q1",114791.372907
"6979","ISR","1996-Q2",116757.934404
"6980","ISR","1996-Q3",118646.331045
"6981","ISR","1996-Q4",121216.927459
"6982","ISR","1997-Q1",123095.791316
"6983","ISR","1997-Q2",124378.274381
"6984","ISR","1997-Q3",124616.491505
"6985","ISR","1997-Q4",127553.472208
"6986","ISR","1998-Q1",129710.019786
"6987","ISR","1998-Q2",130080.458244
"6988","ISR","1998-Q3",131579.451401
"6989","ISR","1998-Q4",132948.020118
"6990","ISR","1999-Q1",132052.403504
"6991","ISR","1999-Q2",138299.715832
"6992","ISR","1999-Q3",139705.45443
"6993","ISR","1999-Q4",143943.812011
"6994","ISR","2000-Q1",149328.799165
"6995","ISR","2000-Q2",155437.391208
"6996","ISR","2000-Q3",161507.395592
"6997","ISR","2000-Q4",161690.394898
"6998","ISR","2001-Q1",160196.894627
"6999","ISR","2001-Q2",160584.382779
"7000","ISR","2001-Q3",160261.429801
"7001","ISR","2001-Q4",161431.279889
"7002","ISR","2002-Q1",164925.07893
"7003","ISR","2002-Q2",166949.829821
"7004","ISR","2002-Q3",166352.450629
"7005","ISR","2002-Q4",163258.978833
"7006","ISR","2003-Q1",160922.333185
"7007","ISR","2003-Q2",157832.431972
"7008","ISR","2003-Q3",158668.688008
"7009","ISR","2003-Q4",160434.718965
"7010","ISR","2004-Q1",167805.701202
"7011","ISR","2004-Q2",171759.656103
"7012","ISR","2004-Q3",173568.203655
"7013","ISR","2004-Q4",174004.841289
"7014","ISR","2005-Q1",171853.305571
"7015","ISR","2005-Q2",171068.061474
"7016","ISR","2005-Q3",171974.78768
"7017","ISR","2005-Q4",174102.874004
"7018","ISR","2006-Q1",177503.016169
"7019","ISR","2006-Q2",181093.464311
"7020","ISR","2006-Q3",180972.960109
"7021","ISR","2006-Q4",185203.870992
"7022","ISR","2007-Q1",192028.8631
"7023","ISR","2007-Q2",196404.804146
"7024","ISR","2007-Q3",199502.061857
"7025","ISR","2007-Q4",200927.301513
"7026","ISR","2008-Q1",200328.852918
"7027","ISR","2008-Q2",199937.453954
"7028","ISR","2008-Q3",200721.707518
"7029","ISR","2008-Q4",200027.363639
"7030","ISR","2009-Q1",201893.587932
"7031","ISR","2009-Q2",204121.646652
"7032","ISR","2009-Q3",207168.719137
"7033","ISR","2009-Q4",210467.238616
"7034","ISR","2010-Q1",213964.489576
"7035","ISR","2010-Q2",218046.289755
"7036","ISR","2010-Q3",220945.487749
"7037","ISR","2010-Q4",225479.887932
"7038","ISR","2011-Q1",230265.261417
"7039","ISR","2011-Q2",235198.42912
"7040","ISR","2011-Q3",240850.138182
"7041","ISR","2011-Q4",242666.739727
"7042","ISR","2012-Q1",244368.138841
"7043","ISR","2012-Q2",246834.47045
"7044","ISR","2012-Q3",253078.228105
"7045","ISR","2012-Q4",259804.842237
"7046","ISR","2013-Q1",268230.995757
"7047","ISR","2013-Q2",275418.120685
"7048","ISR","2013-Q3",278715.810366
"7049","ISR","2013-Q4",278396.47465
"7050","ISR","2014-Q1",276451.97134
"7051","ISR","2014-Q2",277189.110445
"7052","ISR","2014-Q3",279584.253916
"7053","ISR","2014-Q4",286457.526867
"7054","ISR","2015-Q1",293938.504876
"7055","ISR","2015-Q2",299430.786614
"7056","ISR","2015-Q3",303874.228551
"7057","ISR","2015-Q4",307699.156186
"7058","ISR","2016-Q1",310241.969335
"7059","ISR","2016-Q2",315927.232129
"7060","ISR","2016-Q3",320571.499142
"7061","ISR","2016-Q4",327118.767678
"7062","ISR","2017-Q1",332413.883655
"7063","ISR","2017-Q2",337828.747687
"7064","ISR","2017-Q3",345618.971366
"7065","ISR","2017-Q4",353633.003978
"7066","RUS","1995-Q1",893316.352758
"7067","RUS","1995-Q2",897829.691093
"7068","RUS","1995-Q3",901894.449057
"7069","RUS","1995-Q4",885826.808295
"7070","RUS","1996-Q1",881041.291056
"7071","RUS","1996-Q2",881480.980205
"7072","RUS","1996-Q3",871635.511753
"7073","RUS","1996-Q4",878178.882314
"7074","RUS","1997-Q1",895014.761689
"7075","RUS","1997-Q2",887929.878379
"7076","RUS","1997-Q3",912404.365646
"7077","RUS","1997-Q4",924913.331127
"7078","RUS","1998-Q1",894734.124775
"7079","RUS","1998-Q2",886877.199944
"7080","RUS","1998-Q3",840887.282153
"7081","RUS","1998-Q4",850234.403624
"7082","RUS","1999-Q1",886728.897553
"7083","RUS","1999-Q2",920888.968582
"7084","RUS","1999-Q3",944967.871386
"7085","RUS","1999-Q4",975888.018
"7086","RUS","2000-Q1",1029825.346407
"7087","RUS","2000-Q2",1062852.998042
"7088","RUS","2000-Q3",1094148.472304
"7089","RUS","2000-Q4",1107646.1876
"7090","RUS","2001-Q1",1117924.240448
"7091","RUS","2001-Q2",1144443.989531
"7092","RUS","2001-Q3",1177793.126039
"7093","RUS","2001-Q4",1177925.833716
"7094","RUS","2002-Q1",1191647.359358
"7095","RUS","2002-Q2",1226311.128414
"7096","RUS","2002-Q3",1277451.065247
"7097","RUS","2002-Q4",1317671.013494
"7098","RUS","2003-Q1",1383044.655691
"7099","RUS","2003-Q2",1421198.236445
"7100","RUS","2003-Q3",1463208.100509
"7101","RUS","2003-Q4",1497642.297451
"7102","RUS","2004-Q1",1530150.576722
"7103","RUS","2004-Q2",1569142.856355
"7104","RUS","2004-Q3",1603910.001083
"7105","RUS","2004-Q4",1640154.62505
"7106","RUS","2005-Q1",1697692.801092
"7107","RUS","2005-Q2",1764884.596444
"7108","RUS","2005-Q3",1860381.291598
"7109","RUS","2005-Q4",1984129.93573
"7110","RUS","2006-Q1",2139277.393802
"7111","RUS","2006-Q2",2270014.14715
"7112","RUS","2006-Q3",2372065.371513
"7113","RUS","2006-Q4",2413730.516766
"7114","RUS","2007-Q1",2427125.605188
"7115","RUS","2007-Q2",2484715.955866
"7116","RUS","2007-Q3",2573632.096814
"7117","RUS","2007-Q4",2743256.370137
"7118","RUS","2008-Q1",2973074.562238
"7119","RUS","2008-Q2",3123798.354585
"7120","RUS","2008-Q3",3180227.014774
"7121","RUS","2008-Q4",3118080.614661
"7122","RUS","2009-Q1",3010081.006767
"7123","RUS","2009-Q2",2956078.367831
"7124","RUS","2009-Q3",2962687.698956
"7125","RUS","2009-Q4",2998994.109099
"7126","RUS","2010-Q1",3069479.492819
"7127","RUS","2010-Q2",3118538.428653
"7128","RUS","2010-Q3",3166571.756747
"7129","RUS","2010-Q4",3252570.707963
"7130","RUS","2011-Q1",3338807.687722
"7131","RUS","2011-Q2",3442870.239247
"7132","RUS","2011-Q3",3528123.734203
"7133","RUS","2011-Q4",3585189.490251
"7134","RUS","2012-Q1",3635823.731767
"7135","RUS","2012-Q2",3687229.173405
"7136","RUS","2012-Q3",3721448.630475
"7137","RUS","2012-Q4",3723401.201688
"7138","RUS","2013-Q1",3750036.001492
"7139","RUS","2013-Q2",3747285.97188
"7140","RUS","2013-Q3",3774916.088762
"7141","RUS","2013-Q4",3789432.899133
"7142","RUS","2014-Q1",3784077.148891
"7143","RUS","2014-Q2",3796132.930221
"7144","RUS","2014-Q3",3763602.753683
"7145","RUS","2014-Q4",3733457.269095
"7146","RUS","2015-Q1",3661237.256512
"7147","RUS","2015-Q2",3613190.058158
"7148","RUS","2015-Q3",3609894.472649
"7149","RUS","2015-Q4",3604178.593614
"7150","RUS","2016-Q1",3602102.948399
"7151","RUS","2016-Q2",3612790.645802
"7152","RUS","2016-Q3",3636710.008421
"7153","RUS","2016-Q4",3708937.887917
"7154","RUS","2017-Q1",3799006.384524
"7155","RUS","2017-Q2",3877983.251496
"7156","RUS","2017-Q3",3937197.453801
"7157","RUS","2017-Q4",3983045.376859
"7158","SVN","1995-Q1",26569.071505
"7159","SVN","1995-Q2",26967.193798
"7160","SVN","1995-Q3",27197.996281
"7161","SVN","1995-Q4",27439.437649
"7162","SVN","1996-Q1",27763.597231
"7163","SVN","1996-Q2",27995.990754
"7164","SVN","1996-Q3",28533.875753
"7165","SVN","1996-Q4",29067.163178
"7166","SVN","1997-Q1",29486.628188
"7167","SVN","1997-Q2",30217.059896
"7168","SVN","1997-Q3",30554.322215
"7169","SVN","1997-Q4",30900.292623
"7170","SVN","1998-Q1",31186.038497
"7171","SVN","1998-Q2",31411.824099
"7172","SVN","1998-Q3",31833.999211
"7173","SVN","1998-Q4",32167.790405
"7174","SVN","1999-Q1",32743.967427
"7175","SVN","1999-Q2",34022.052894
"7176","SVN","1999-Q3",33563.970115
"7177","SVN","1999-Q4",34300.800245
"7178","SVN","2000-Q1",34864.721079
"7179","SVN","2000-Q2",35761.105787
"7180","SVN","2000-Q3",36355.965885
"7181","SVN","2000-Q4",36745.500961
"7182","SVN","2001-Q1",37305.713368
"7183","SVN","2001-Q2",37681.9814
"7184","SVN","2001-Q3",38148.859886
"7185","SVN","2001-Q4",38775.128691
"7186","SVN","2002-Q1",39818.099453
"7187","SVN","2002-Q2",40191.52426
"7188","SVN","2002-Q3",40760.523286
"7189","SVN","2002-Q4",41558.138059
"7190","SVN","2003-Q1",41572.519493
"7191","SVN","2003-Q2",41667.364556
"7192","SVN","2003-Q3",42322.422632
"7193","SVN","2003-Q4",42977.626188
"7194","SVN","2004-Q1",43904.845538
"7195","SVN","2004-Q2",44880.944831
"7196","SVN","2004-Q3",45688.236304
"7197","SVN","2004-Q4",45976.986815
"7198","SVN","2005-Q1",46634.794606
"7199","SVN","2005-Q2",47429.570201
"7200","SVN","2005-Q3",48118.114438
"7201","SVN","2005-Q4",49231.996074
"7202","SVN","2006-Q1",50115.300848
"7203","SVN","2006-Q2",51476.350769
"7204","SVN","2006-Q3",52508.648099
"7205","SVN","2006-Q4",53496.304115
"7206","SVN","2007-Q1",54535.547817
"7207","SVN","2007-Q2",55329.060344
"7208","SVN","2007-Q3",56640.350449
"7209","SVN","2007-Q4",57377.833261
"7210","SVN","2008-Q1",59034.800668
"7211","SVN","2008-Q2",60405.501217
"7212","SVN","2008-Q3",60929.30423
"7213","SVN","2008-Q4",58900.054036
"7214","SVN","2009-Q1",56469.901096
"7215","SVN","2009-Q2",55706.722224
"7216","SVN","2009-Q3",55695.084174
"7217","SVN","2009-Q4",55591.062716
"7218","SVN","2010-Q1",55623.621854
"7219","SVN","2010-Q2",56321.35804
"7220","SVN","2010-Q3",56847.462021
"7221","SVN","2010-Q4",57721.835734
"7222","SVN","2011-Q1",58293.322802
"7223","SVN","2011-Q2",59196.452327
"7224","SVN","2011-Q3",59525.335624
"7225","SVN","2011-Q4",59297.345187
"7226","SVN","2012-Q1",59592.280763
"7227","SVN","2012-Q2",59300.556672
"7228","SVN","2012-Q3",59670.681344
"7229","SVN","2012-Q4",59719.731397
"7230","SVN","2013-Q1",60479.116677
"7231","SVN","2013-Q2",61039.104389
"7232","SVN","2013-Q3",61777.880721
"7233","SVN","2013-Q4",62903.283224
"7234","SVN","2014-Q1",62989.508076
"7235","SVN","2014-Q2",63597.042721
"7236","SVN","2014-Q3",64049.87726
"7237","SVN","2014-Q4",63912.401853
"7238","SVN","2015-Q1",64002.300731
"7239","SVN","2015-Q2",64557.364564
"7240","SVN","2015-Q3",64847.100886
"7241","SVN","2015-Q4",65273.495059
"7242","SVN","2016-Q1",65978.408967
"7243","SVN","2016-Q2",66983.077822
"7244","SVN","2016-Q3",68063.13682
"7245","SVN","2016-Q4",68789.005338
"7246","SVN","2017-Q1",69651.744797
"7247","SVN","2017-Q2",70400.701437
"7248","SVN","2017-Q3",71229.769374
"7249","SVN","2017-Q4",72677.607681
"7250","ZAF","1960-Q1",20621.991275
"7251","ZAF","1960-Q2",20899.651347
"7252","ZAF","1960-Q3",21298.305463
"7253","ZAF","1960-Q4",21562.47514
"7254","ZAF","1961-Q1",21807.497554
"7255","ZAF","1961-Q2",21792.435453
"7256","ZAF","1961-Q3",22354.618515
"7257","ZAF","1961-Q4",22634.579068
"7258","ZAF","1962-Q1",23331.1378
"7259","ZAF","1962-Q2",23512.189839
"7260","ZAF","1962-Q3",24015.969597
"7261","ZAF","1962-Q4",24368.860629
"7262","ZAF","1963-Q1",24800.269225
"7263","ZAF","1963-Q2",25498.616425
"7264","ZAF","1963-Q3",26204.453223
"7265","ZAF","1963-Q4",26883.732297
"7266","ZAF","1964-Q1",27476.124266
"7267","ZAF","1964-Q2",28041.726895
"7268","ZAF","1964-Q3",28421.797401
"7269","ZAF","1964-Q4",29387.842497
"7270","ZAF","1965-Q1",30106.170357
"7271","ZAF","1965-Q2",30535.299616
"7272","ZAF","1965-Q3",30557.915799
"7273","ZAF","1965-Q4",31275.364568
"7274","ZAF","1966-Q1",31916.073225
"7275","ZAF","1966-Q2",32524.67888
"7276","ZAF","1966-Q3",33322.295001
"7277","ZAF","1966-Q4",33714.723147
"7278","ZAF","1967-Q1",35086.335169
"7279","ZAF","1967-Q2",35320.033164
"7280","ZAF","1967-Q3",37452.383418
"7281","ZAF","1967-Q4",37179.281996
"7282","ZAF","1968-Q1",38212.257632
"7283","ZAF","1968-Q2",38788.460816
"7284","ZAF","1968-Q3",39594.369243
"7285","ZAF","1968-Q4",40912.919729
"7286","ZAF","1969-Q1",41630.992528
"7287","ZAF","1969-Q2",42125.110353
"7288","ZAF","1969-Q3",44668.064084
"7289","ZAF","1969-Q4",44632.71652
"7290","ZAF","1970-Q1",46236.893494
"7291","ZAF","1970-Q2",47836.612319
"7292","ZAF","1970-Q3",47668.075135
"7293","ZAF","1970-Q4",49987.241799
"7294","ZAF","1971-Q1",51490.851576
"7295","ZAF","1971-Q2",51734.670519
"7296","ZAF","1971-Q3",52937.971875
"7297","ZAF","1971-Q4",53761.153029
"7298","ZAF","1972-Q1",54276.101268
"7299","ZAF","1972-Q2",55185.494422
"7300","ZAF","1972-Q3",55742.528429
"7301","ZAF","1972-Q4",57456.339704
"7302","ZAF","1973-Q1",58881.028624
"7303","ZAF","1973-Q2",59523.229044
"7304","ZAF","1973-Q3",62430.9678
"7305","ZAF","1973-Q4",64922.566267
"7306","ZAF","1974-Q1",67421.630151
"7307","ZAF","1974-Q2",70016.966918
"7308","ZAF","1974-Q3",72920.769514
"7309","ZAF","1974-Q4",74433.622592
"7310","ZAF","1975-Q1",75906.755415
"7311","ZAF","1975-Q2",78450.104605
"7312","ZAF","1975-Q3",80555.005639
"7313","ZAF","1975-Q4",82629.008499
"7314","ZAF","1976-Q1",84628.27394
"7315","ZAF","1976-Q2",83820.35471
"7316","ZAF","1976-Q3",86960.277645
"7317","ZAF","1976-Q4",87886.662521
"7318","ZAF","1977-Q1",89136.599781
"7319","ZAF","1977-Q2",90501.813157
"7320","ZAF","1977-Q3",91284.253575
"7321","ZAF","1977-Q4",93766.343075
"7322","ZAF","1978-Q1",96745.503289
"7323","ZAF","1978-Q2",100387.636245
"7324","ZAF","1978-Q3",100884.906213
"7325","ZAF","1978-Q4",103803.646475
"7326","ZAF","1979-Q1",107308.218915
"7327","ZAF","1979-Q2",110636.826439
"7328","ZAF","1979-Q3",114097.635227
"7329","ZAF","1979-Q4",119277.306179
"7330","ZAF","1980-Q1",125079.984399
"7331","ZAF","1980-Q2",130854.813868
"7332","ZAF","1980-Q3",136518.219407
"7333","ZAF","1980-Q4",140691.413581
"7334","ZAF","1981-Q1",145794.263531
"7335","ZAF","1981-Q2",151659.057014
"7336","ZAF","1981-Q3",156614.309138
"7337","ZAF","1981-Q4",160625.647008
"7338","ZAF","1982-Q1",161551.203942
"7339","ZAF","1982-Q2",162241.907392
"7340","ZAF","1982-Q3",164566.612526
"7341","ZAF","1982-Q4",162826.570652
"7342","ZAF","1983-Q1",161473.029809
"7343","ZAF","1983-Q2",163145.12914
"7344","ZAF","1983-Q3",166696.684776
"7345","ZAF","1983-Q4",172167.904443
"7346","ZAF","1984-Q1",176984.229034
"7347","ZAF","1984-Q2",182212.298124
"7348","ZAF","1984-Q3",180675.707192
"7349","ZAF","1984-Q4",182199.494673
"7350","ZAF","1985-Q1",183228.69674
"7351","ZAF","1985-Q2",183037.38472
"7352","ZAF","1985-Q3",183608.323571
"7353","ZAF","1985-Q4",186620.503306
"7354","ZAF","1986-Q1",185256.687431
"7355","ZAF","1986-Q2",187275.426201
"7356","ZAF","1986-Q3",188482.785589
"7357","ZAF","1986-Q4",190397.876009
"7358","ZAF","1987-Q1",193290.266598
"7359","ZAF","1987-Q2",195297.198676
"7360","ZAF","1987-Q3",197354.775041
"7361","ZAF","1987-Q4",201250.847496
"7362","ZAF","1988-Q1",205588.546939
"7363","ZAF","1988-Q2",209020.321691
"7364","ZAF","1988-Q3",214582.253647
"7365","ZAF","1988-Q4",218890.421949
"7366","ZAF","1989-Q1",223545.763669
"7367","ZAF","1989-Q2",227473.307453
"7368","ZAF","1989-Q3",229669.678472
"7369","ZAF","1989-Q4",229913.653459
"7370","ZAF","1990-Q1",232420.450304
"7371","ZAF","1990-Q2",234470.996188
"7372","ZAF","1990-Q3",236275.814504
"7373","ZAF","1990-Q4",238260.828176
"7374","ZAF","1991-Q1",238768.544264
"7375","ZAF","1991-Q2",239904.133256
"7376","ZAF","1991-Q3",241615.549275
"7377","ZAF","1991-Q4",242546.16588
"7378","ZAF","1992-Q1",241926.84835
"7379","ZAF","1992-Q2",241991.358847
"7380","ZAF","1992-Q3",240311.299779
"7381","ZAF","1992-Q4",239837.122564
"7382","ZAF","1993-Q1",243261.910989
